Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,datetime,Notes,Counter
Coyotetrail,CT,IMG_2509-CT-2020-02-17-human,1.0,human,1,2/17/2020,8:53:00,2020-02-17 08:53:00,bike,4771
Coyotetrail,CT,IMG_2512-CT-2020-02-17-human,1.0,human,1,2/17/2020,8:57:00,2020-02-17 08:57:00,bike,4772
Coyotetrail,CT,IMG_2516-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:04:00,2020-02-17 09:04:00, ,4773
Coyotetrail,CT,IMG_2520-CT-2020-02-17-human,1.0,human,2,2/17/2020,9:13:00,2020-02-17 09:13:00, ,4774
Coyotetrail,CT,IMG_2521-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:18:00,2020-02-17 09:18:00,bike,4775
Coyotetrail,CT,IMG_2524-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:24:00,2020-02-17 09:24:00,bike,4776
Coyotetrail,CT,IMG_2528-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:27:00,2020-02-17 09:27:00, ,4777
Coyotetrail,CT,IMG_2532-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:34:00,2020-02-17 09:34:00, ,4778
Coyotetrail,CT,IMG_2534-CT-2020-02-17-human,1.0,human,2,2/17/2020,9:43:00,2020-02-17 09:43:00, ,4779
Coyotetrail,CT,IMG_2539-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:46:00,2020-02-17 09:46:00,bike,4780
Coyotetrail,CT,IMG_2542-CT-2020-02-17-human,1.0,human,1,2/17/2020,9:51:00,2020-02-17 09:51:00,bike,4781
Coyotetrail,CT,IMG_2547-CT-2020-02-17-human,1.0,human,1,2/17/2020,10:10:00,2020-02-17 10:10:00, ,4782
Coyotetrail,CT,IMG_2548-CT-2020-02-17-human,1.0,human,1,2/17/2020,10:24:00,2020-02-17 10:24:00, ,4783
Coyotetrail,CT,IMG_2552-CT-2020-02-17-human,1.0,human,2,2/17/2020,10:44:00,2020-02-17 10:44:00, ,4784
Coyotetrail,CT,IMG_2556-CT-2020-02-17-human,1.0,human,1,2/17/2020,10:54:00,2020-02-17 10:54:00, ,4785
Coyotetrail,CT,IMG_2557-CT-2020-02-17-dog and human,1.0,dog and human,,2/17/2020,10:55:00,2020-02-17 10:55:00,,4786
Coyotetrail,CT,IMG_2561-CT-2020-02-17-human,1.0,human,2,2/17/2020,11:01:00,2020-02-17 11:01:00, ,4787
Coyotetrail,CT,IMG_2563-CT-2020-02-17-human,1.0,human,1,2/17/2020,11:06:00,2020-02-17 11:06:00,bike,4788
Coyotetrail,CT,IMG_2566-CT-2020-02-17-human,1.0,human,1,2/17/2020,11:17:00,2020-02-17 11:17:00,bike,4789
Coyotetrail,CT,IMG_2569-CT-2020-02-17-human,1.0,human,1,2/17/2020,11:32:00,2020-02-17 11:32:00, ,4790
Coyotetrail,CT,IMG_2573-CT-2020-02-17-human,1.0,human,1,2/17/2020,11:35:00,2020-02-17 11:35:00, ,4791
Coyotetrail,CT,IMG_2580-CT-2020-02-17-human,1.0,human,2,2/17/2020,11:43:00,2020-02-17 11:43:00, ,4792
Coyotetrail,CT,IMG_2581-CT-2020-02-17-human,1.0,human,1,2/17/2020,11:52:00,2020-02-17 11:52:00,bike,4793
Coyotetrail,CT,IMG_2585-CT-2020-02-17-human,1.0,human,1,2/17/2020,12:04:00,2020-02-17 12:04:00, ,4794
Coyotetrail,CT,IMG_2589-CT-2020-02-17-human,1.0,human,1,2/17/2020,12:08:00,2020-02-17 12:08:00, ,4795
Coyotetrail,CT,IMG_2591-CT-2020-02-17-human,1.0,human,1,2/17/2020,12:12:00,2020-02-17 12:12:00,bike,4796
Coyotetrail,CT,IMG_2594-CT-2020-02-17-human,1.0,human,1,2/17/2020,12:25:00,2020-02-17 12:25:00, ,4797
Coyotetrail,CT,IMG_2598-CT-2020-02-17-human,1.0,human,2,2/17/2020,12:30:00,2020-02-17 12:30:00, ,4798
Coyotetrail,CT,IMG_2601-CT-2020-02-17-human,1.0,human,1,2/17/2020,12:43:00,2020-02-17 12:43:00, ,4799
Coyotetrail,CT,IMG_2602-CT-2020-02-17-human,1.0,human,1,2/17/2020,12:51:00,2020-02-17 12:51:00, ,4800
Coyotetrail,CT,IMG_2605-CT-2020-02-17-human,1.0,human,1,2/17/2020,13:02:00,2020-02-17 13:02:00,bike,4801
Coyotetrail,CT,IMG_2609-CT-2020-02-17-human,1.0,human,2,2/17/2020,13:07:00,2020-02-17 13:07:00, ,4802
Coyotetrail,CT,IMG_2611-CT-2020-02-17-human,1.0,human,,2/17/2020,13:09:00,2020-02-17 13:09:00,duplicate spreadsheet entries of a single species,4803
Coyotetrail,CT,IMG_2616-CT-2020-02-17-human,1.0,human,1,2/17/2020,13:17:00,2020-02-17 13:17:00, ,4804
Coyotetrail,CT,IMG_2617-CT-2020-02-17-vehicle,1.0,vehicle,1,2/17/2020,13:18:00,2020-02-17 13:18:00, ,4805
Coyotetrail,CT,IMG_2621-CT-2020-02-17-human,1.0,human,2,2/17/2020,13:20:00,2020-02-17 13:20:00,bike,4806
Coyotetrail,CT,IMG_2625-CT-2020-02-17-dog and human,1.0,dog and human,,2/17/2020,13:25:00,2020-02-17 13:25:00,,4807
Coyotetrail,CT,IMG_2628-CT-2020-02-17-human,1.0,human,1,2/17/2020,13:33:00,2020-02-17 13:33:00, ,4808
Coyotetrail,CT,IMG_2631-CT-2020-02-17-human,1.0,human,1,2/17/2020,13:50:00,2020-02-17 13:50:00, ,4809
Coyotetrail,CT,IMG_2635-CT-2020-02-17-human,1.0,human,1,2/17/2020,14:13:00,2020-02-17 14:13:00,bike,4810
Coyotetrail,CT,IMG_2637-CT-2020-02-17-human,1.0,human,1,2/17/2020,14:13:00,2020-02-17 14:13:00,bike,4811
Coyotetrail,CT,IMG_2639-CT-2020-02-17-human,1.0,human,2,2/17/2020,14:18:00,2020-02-17 14:18:00,bike,4812
Coyotetrail,CT,IMG_2643-CT-2020-02-17-human,1.0,human,5,2/17/2020,14:32:00,2020-02-17 14:32:00, ,4813
Coyotetrail,CT,IMG_2645-CT-2020-02-17-human,1.0,human,1,2/17/2020,14:55:00,2020-02-17 14:55:00,bike,4814
Coyotetrail,CT,IMG_2647-CT-2020-02-17-human,1.0,human,1,2/17/2020,15:03:00,2020-02-17 15:03:00,bike,4815
Coyotetrail,CT,IMG_2652-CT-2020-02-17-human,1.0,human,10,2/17/2020,15:08:00,2020-02-17 15:08:00, ,4816
Coyotetrail,CT,IMG_2653-CT-2020-02-17-human,1.0,human,1,2/17/2020,15:38:00,2020-02-17 15:38:00, ,4817
Coyotetrail,CT,IMG_2656-CT-2020-02-17-human,1.0,human,1,2/17/2020,15:55:00,2020-02-17 15:55:00,bike,4818
Coyotetrail,CT,IMG_2659-CT-2020-02-17-human,1.0,human,1,2/17/2020,16:09:00,2020-02-17 16:09:00,bike,4819
Coyotetrail,CT,IMG_2663-CT-2020-02-17-human,1.0,human,1,2/17/2020,16:13:00,2020-02-17 16:13:00,bike,4820
Coyotetrail,CT,IMG_2666-CT-2020-02-17-human,1.0,human,2,2/17/2020,16:21:00,2020-02-17 16:21:00, ,4821
Coyotetrail,CT,IMG_2669-CT-2020-02-17-human,1.0,human,1,2/17/2020,16:22:00,2020-02-17 16:22:00, ,4822
Coyotetrail,CT,IMG_2672-CT-2020-02-17-dog and human,1.0,dog and human,,2/17/2020,16:27:00,2020-02-17 16:27:00,,4823
Coyotetrail,CT,IMG_2675-CT-2020-02-17-human,1.0,human,1,2/17/2020,16:37:00,2020-02-17 16:37:00,bike,4824
Coyotetrail,CT,IMG_2680-CT-2020-02-17-human,1.0,human,1,2/17/2020,16:56:00,2020-02-17 16:56:00, ,4825
Coyotetrail,CT,IMG_2684-CT-2020-02-17-human,1.0,human,2,2/17/2020,16:59:00,2020-02-17 16:59:00, ,4826
Coyotetrail,CT,IMG_2688-CT-2020-02-17-human,1.0,human,2,2/17/2020,17:06:00,2020-02-17 17:06:00, ,4827
Coyotetrail,CT,IMG_2689-CT-2020-02-17-human,1.0,human,1,2/17/2020,17:08:00,2020-02-17 17:08:00,bike,4828
Coyotetrail,CT,IMG_2691-CT-2020-02-17-human,1.0,human,1,2/17/2020,17:08:00,2020-02-17 17:08:00, ,4829
Coyotetrail,CT,IMG_2692-CT-2020-02-17-human,1.0,human,1,2/17/2020,17:23:00,2020-02-17 17:23:00,bike,4830
Coyotetrail,CT,IMG_2695-CT-2020-02-17-human,1.0,human,1,2/17/2020,17:41:00,2020-02-17 17:41:00,bike,4831
Coyotetrail,CT,IMG_2699-CT-2020-02-17-human,1.0,human,1,2/17/2020,17:52:00,2020-02-17 17:52:00, ,4832
Coyotetrail,CT,IMG_2702-CT-2020-02-17-human,1.0,human,1,2/17/2020,17:57:00,2020-02-17 17:57:00, ,4833
Coyotetrail,CT,IMG_2706-CT-2020-02-17-human,1.0,human,2,2/17/2020,18:05:00,2020-02-17 18:05:00, ,4834
Coyotetrail,CT,IMG_2708-CT-2020-02-17-human,1.0,human,1,2/17/2020,18:14:00,2020-02-17 18:14:00, ,4835
Coyotetrail,CT,IMG_2710-CT-2020-02-17-rabbit,3.0,rabbit,1,2/17/2020,20:24:00,2020-02-17 20:24:00,A creature hopps across the screen and then is near the sign. It seems like a rabbit.,4836
Coyotetrail,CT,IMG_2713-CT-2020-02-17-human,3.0,human,1,2/17/2020,21:15:00,2020-02-17 21:15:00,bike,4837
Coyotetrail,CT,IMG_2718-CT-2020-02-17-coyote,1.0,coyote,1,2/17/2020,23:29:00,2020-02-17 23:29:00,looking directly into the camera!,4838
Coyotetrail,CT,IMG_2720-CT-2020-02-18-human,2.0,human,1,2/18/2020,6:12:00,2020-02-18 06:12:00, ,4839
Coyotetrail,CT,IMG_2722-CT-2020-02-18-human,2.0,human,1,2/18/2020,6:46:00,2020-02-18 06:46:00,bike,4840
Coyotetrail,CT,IMG_2725-CT-2020-02-18-human,2.0,human,1,2/18/2020,6:48:00,2020-02-18 06:48:00,bike,4841
Coyotetrail,CT,IMG_2729-CT-2020-02-18-human,3.0,human,1,2/18/2020,6:53:00,2020-02-18 06:53:00, ,4842
Coyotetrail,CT,IMG_2731-CT-2020-02-18-human,3.0,human,1,2/18/2020,6:56:00,2020-02-18 06:56:00,bike,4843
Coyotetrail,CT,IMG_2736-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,7:32:00,2020-02-18 07:32:00,,4844
Coyotetrail,CT,IMG_2738-CT-2020-02-18-human,1.0,human,3,2/18/2020,7:37:00,2020-02-18 07:37:00,bike,4845
Coyotetrail,CT,IMG_2740-CT-2020-02-18-human,1.0,human,1,2/18/2020,7:43:00,2020-02-18 07:43:00,bike,4846
Coyotetrail,CT,IMG_2743-CT-2020-02-18-human,1.0,human,2,2/18/2020,7:45:00,2020-02-18 07:45:00,bike,4847
Coyotetrail,CT,IMG_2748-CT-2020-02-18-human,1.0,human,1,2/18/2020,7:47:00,2020-02-18 07:47:00,bike,4848
Coyotetrail,CT,IMG_2749-CT-2020-02-18-human,1.0,human,1,2/18/2020,7:48:00,2020-02-18 07:48:00,bike,4849
Coyotetrail,CT,IMG_2753-CT-2020-02-18-human,1.0,human,1,2/18/2020,7:49:00,2020-02-18 07:49:00,bike,4850
Coyotetrail,CT,IMG_2755-CT-2020-02-18-human,1.0,human,1,2/18/2020,7:51:00,2020-02-18 07:51:00,bike,4851
Coyotetrail,CT,IMG_2756-CT-2020-02-18-human,1.0,human,2,2/18/2020,7:51:00,2020-02-18 07:51:00,bike,4852
Coyotetrail,CT,IMG_2761-CT-2020-02-18-human,1.0,human,1,2/18/2020,7:56:00,2020-02-18 07:56:00,bike,4853
Coyotetrail,CT,IMG_2765-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:02:00,2020-02-18 08:02:00, ,4854
Coyotetrail,CT,IMG_2768-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:09:00,2020-02-18 08:09:00, ,4855
Coyotetrail,CT,IMG_2770-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:12:00,2020-02-18 08:12:00,bike,4856
Coyotetrail,CT,IMG_2775-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:15:00,2020-02-18 08:15:00, ,4857
Coyotetrail,CT,IMG_2778-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:18:00,2020-02-18 08:18:00, ,4858
Coyotetrail,CT,IMG_2780-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:28:00,2020-02-18 08:28:00, ,4859
Coyotetrail,CT,IMG_2784-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:31:00,2020-02-18 08:31:00, ,4860
Coyotetrail,CT,IMG_2790-CT-2020-02-18-human,1.0,human,2,2/18/2020,8:47:00,2020-02-18 08:47:00, ,4861
Coyotetrail,CT,IMG_2792-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:48:00,2020-02-18 08:48:00,bike,4862
Coyotetrail,CT,IMG_2796-CT-2020-02-18-human,1.0,human,1,2/18/2020,8:58:00,2020-02-18 08:58:00, ,4863
Coyotetrail,CT,IMG_2800-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:06:00,2020-02-18 09:06:00,bike,4864
Coyotetrail,CT,IMG_2805-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:09:00,2020-02-18 09:09:00, ,4865
Coyotetrail,CT,IMG_2806-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:11:00,2020-02-18 09:11:00,bike,4866
Coyotetrail,CT,IMG_2809-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:22:00,2020-02-18 09:22:00,bike,4867
Coyotetrail,CT,IMG_2814-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:24:00,2020-02-18 09:24:00, ,4868
Coyotetrail,CT,IMG_2817-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:27:00,2020-02-18 09:27:00, ,4869
Coyotetrail,CT,IMG_2819-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:31:00,2020-02-18 09:31:00, ,4870
Coyotetrail,CT,IMG_2821-CT-2020-02-18-human,1.0,human,1,2/18/2020,9:36:00,2020-02-18 09:36:00,bike,4871
Coyotetrail,CT,IMG_2826-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,9:37:00,2020-02-18 09:37:00,,4872
Coyotetrail,CT,IMG_2830-CT-2020-02-18-human,1.0,human,1,2/18/2020,10:01:00,2020-02-18 10:01:00,bike,4873
Coyotetrail,CT,IMG_2838-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,10:23:00,2020-02-18 10:23:00,,4874
Coyotetrail,CT,IMG_2839-CT-2020-02-18-human,1.0,human,1,2/18/2020,10:36:00,2020-02-18 10:36:00,bike,4875
Coyotetrail,CT,IMG_2844-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,10:55:00,2020-02-18 10:55:00,,4876
Coyotetrail,CT,IMG_2851-CT-2020-02-18-human,1.0,human,1,2/18/2020,11:27:00,2020-02-18 11:27:00,bike,4877
Coyotetrail,CT,IMG_2856-CT-2020-02-18-human,1.0,human,1,2/18/2020,11:42:00,2020-02-18 11:42:00, ,4878
Coyotetrail,CT,IMG_2857-CT-2020-02-18-human,1.0,human,1,2/18/2020,11:44:00,2020-02-18 11:44:00,bike,4879
Coyotetrail,CT,IMG_2863-CT-2020-02-18-human,1.0,human,1,2/18/2020,12:02:00,2020-02-18 12:02:00,bike,4880
Coyotetrail,CT,IMG_2867-CT-2020-02-18-human,1.0,human,1,2/18/2020,12:09:00,2020-02-18 12:09:00, ,4881
Coyotetrail,CT,IMG_2874-CT-2020-02-18-human,1.0,human,2,2/18/2020,12:20:00,2020-02-18 12:20:00, ,4882
Coyotetrail,CT,IMG_2883-CT-2020-02-18-human,1.0,human,1,2/18/2020,12:33:00,2020-02-18 12:33:00, ,4883
Coyotetrail,CT,IMG_2891-CT-2020-02-18-human,1.0,human,1,2/18/2020,12:55:00,2020-02-18 12:55:00, ,4884
Coyotetrail,CT,IMG_2893-CT-2020-02-18-human,1.0,human,1,2/18/2020,13:10:00,2020-02-18 13:10:00, ,4885
Coyotetrail,CT,IMG_2897-CT-2020-02-18-human,1.0,human,2,2/18/2020,13:12:00,2020-02-18 13:12:00, ,4886
Coyotetrail,CT,IMG_2908-CT-2020-02-18-human,1.0,human,1,2/18/2020,13:48:00,2020-02-18 13:48:00,bike,4887
Coyotetrail,CT,IMG_2911-CT-2020-02-18-human,1.0,human,1,2/18/2020,13:50:00,2020-02-18 13:50:00,bike,4888
Coyotetrail,CT,IMG_2922-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:01:00,2020-02-18 14:01:00, ,4889
Coyotetrail,CT,IMG_2926-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:09:00,2020-02-18 14:09:00,bike,4890
Coyotetrail,CT,IMG_2930-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:13:00,2020-02-18 14:13:00,bike,4891
Coyotetrail,CT,IMG_2933-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:14:00,2020-02-18 14:14:00, ,4892
Coyotetrail,CT,IMG_2939-CT-2020-02-18-human,1.0,human,2,2/18/2020,14:25:00,2020-02-18 14:25:00,bike,4893
Coyotetrail,CT,IMG_2941-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:28:00,2020-02-18 14:28:00,bike,4894
Coyotetrail,CT,IMG_2944-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:30:00,2020-02-18 14:30:00,bike,4895
Coyotetrail,CT,IMG_2957-CT-2020-02-18-human,1.0,human,2,2/18/2020,14:44:00,2020-02-18 14:44:00, ,4896
Coyotetrail,CT,IMG_2962-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:50:00,2020-02-18 14:50:00,bike,4897
Coyotetrail,CT,IMG_2968-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:54:00,2020-02-18 14:54:00,bike,4898
Coyotetrail,CT,IMG_2971-CT-2020-02-18-human,1.0,human,2,2/18/2020,14:57:00,2020-02-18 14:57:00,bike,4899
Coyotetrail,CT,IMG_2975-CT-2020-02-18-human,1.0,human,1,2/18/2020,14:59:00,2020-02-18 14:59:00, ,4900
Coyotetrail,CT,IMG_2977-CT-2020-02-18-human,1.0,human,1,2/18/2020,15:01:00,2020-02-18 15:01:00, ,4901
Coyotetrail,CT,IMG_2982-CT-2020-02-18-human,1.0,human,2,2/18/2020,15:07:00,2020-02-18 15:07:00,one biker,4902
Coyotetrail,CT,IMG_2986-CT-2020-02-18-human,1.0,human,1,2/18/2020,15:09:00,2020-02-18 15:09:00,one biker,4903
Coyotetrail,CT,IMG_2989-CT-2020-02-18-human,1.0,human,1,2/18/2020,15:10:00,2020-02-18 15:10:00, ,4904
Coyotetrail,CT,IMG_2995-CT-2020-02-18-human,1.0,human,2,2/18/2020,15:18:00,2020-02-18 15:18:00, ,4905
Coyotetrail,CT,IMG_2998-CT-2020-02-18-human,1.0,human,2,2/18/2020,15:24:00,2020-02-18 15:24:00,one biker,4906
Coyotetrail,CT,IMG_3007-CT-2020-02-18-human,1.0,human,2,2/18/2020,15:38:00,2020-02-18 15:38:00,one biker,4907
Coyotetrail,CT,IMG_3017-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,15:46:00,2020-02-18 15:46:00,,4908
Coyotetrail,CT,IMG_3028-CT-2020-02-18-human,1.0,human,1,2/18/2020,15:53:00,2020-02-18 15:53:00, ,4909
Coyotetrail,CT,IMG_3031-CT-2020-02-18-human,1.0,human,3,2/18/2020,16:05:00,2020-02-18 16:05:00, ,4910
Coyotetrail,CT,IMG_3037-CT-2020-02-18-human,1.0,human,4,2/18/2020,16:15:00,2020-02-18 16:15:00,4 bikers,4911
Coyotetrail,CT,IMG_3046-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,16:28:00,2020-02-18 16:28:00,,4912
Coyotetrail,CT,IMG_3052-CT-2020-02-18-human,1.0,human,2,2/18/2020,16:39:00,2020-02-18 16:39:00,2 bikers,4913
Coyotetrail,CT,IMG_3061-CT-2020-02-18-human,1.0,human,2,2/18/2020,16:58:00,2020-02-18 16:58:00,1 biker,4914
Coyotetrail,CT,IMG_3067-CT-2020-02-18-human,1.0,human,2,2/18/2020,17:11:00,2020-02-18 17:11:00,bikers,4915
Coyotetrail,CT,IMG_3073-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,17:25:00,2020-02-18 17:25:00,,4916
Coyotetrail,CT,IMG_3076-CT-2020-02-18-human,1.0,human,1,2/18/2020,17:34:00,2020-02-18 17:34:00, ,4917
Coyotetrail,CT,IMG_3079-CT-2020-02-18-human,1.0,human,2,2/18/2020,17:57:00,2020-02-18 17:57:00,1 biker,4918
Coyotetrail,CT,IMG_3086-CT-2020-02-18-human,1.0,human,2,2/18/2020,18:00:00,2020-02-18 18:00:00,2 bikers,4919
Coyotetrail,CT,IMG_3092-CT-2020-02-18-human,1.0,human,2,2/18/2020,18:14:00,2020-02-18 18:14:00, ,4920
Coyotetrail,CT,IMG_3094-CT-2020-02-18-human,1.0,human,1,2/18/2020,18:41:00,2020-02-18 18:41:00,biker,4921
Coyotetrail,CT,IMG_3097-CT-2020-02-18-human,1.0,human,1,2/18/2020,19:35:00,2020-02-18 19:35:00, ,4922
Coyotetrail,CT,IMG_3076-CT-2020-02-18-human,1.0,human,1,2/18/2020,17:34:00,2020-02-18 17:34:00, ,4923
Coyotetrail,CT,IMG_3104-CT-2020-02-18-dog and human,1.0,dog and human,,2/18/2020,21:46:00,2020-02-18 21:46:00,,4924
Coyotetrail,CT,IMG_3109-CT-2020-02-19-human,1.0,human,1,2/19/2020,6:14:00,2020-02-19 06:14:00, ,4925
Coyotetrail,CT,IMG_3112-CT-2020-02-19-human,1.0,human,1,2/19/2020,6:53:00,2020-02-19 06:53:00, ,4926
Coyotetrail,CT,IMG_3115-CT-2020-02-19-human,1.0,human,2,2/19/2020,7:02:00,2020-02-19 07:02:00, ,4927
Coyotetrail,CT,IMG_3118-CT-2020-02-19-dog and human,1.0,dog and human,,2/19/2020,7:29:00,2020-02-19 07:29:00,,4928
Coyotetrail,CT,IMG_3127-CT-2020-02-19-human,1.0,human,6,2/19/2020,7:40:00,2020-02-19 07:40:00, ,4929
Coyotetrail,CT,IMG_3141-CT-2020-02-19-human,1.0,human,7,2/19/2020,7:50:00,2020-02-19 07:50:00, ,4930
Coyotetrail,CT,IMG_3154-CT-2020-02-19-human,1.0,human,2,2/19/2020,8:25:00,2020-02-19 08:25:00, ,4931
Coyotetrail,CT,IMG_3160-CT-2020-02-19-human,1.0,human,4,2/19/2020,8:39:00,2020-02-19 08:39:00, ,4932
Coyotetrail,CT,IMG_3163-CT-2020-02-19-human,1.0,human,3,2/19/2020,8:55:00,2020-02-19 08:55:00, ,4933
Coyotetrail,CT,IMG_3170-CT-2020-02-19-dog and human,1.0,dog and human,,2/19/2020,9:03:00,2020-02-19 09:03:00,,4934
Coyotetrail,CT,IMG_3181-CT-2020-02-19-human,1.0,human,3,2/19/2020,9:24:00,2020-02-19 09:24:00, ,4935
Coyotetrail,CT,IMG_3194-CT-2020-02-19-human,1.0,human,2,2/19/2020,10:09:00,2020-02-19 10:09:00, ,4936
Coyotetrail,CT,IMG_3199-CT-2020-02-19-human,1.0,human,5,2/19/2020,10:18:00,2020-02-19 10:18:00, ,4937
Coyotetrail,CT,IMG_3206-CT-2020-02-19-human,1.0,human,3,2/19/2020,10:38:00,2020-02-19 10:38:00, ,4938
Coyotetrail,CT,IMG_3213-CT-2020-02-19-dog and human,1.0,dog and human,,2/19/2020,11:05:00,2020-02-19 11:05:00,,4939
Coyotetrail,CT,IMG_3251-CT-2020-02-19-human,1.0,human,1,2/19/2020,12:11:00,2020-02-19 12:11:00, ,4940
Coyotetrail,CT,IMG_3281-CT-2020-02-19-human,1.0,human,1,2/19/2020,12:28:00,2020-02-19 12:28:00, ,4941
Coyotetrail,CT,IMG_3314-CT-2020-02-19-human,1.0,human,1,2/19/2020,12:28:00,2020-02-19 12:28:00, ,4942
Coyotetrail,CT,IMG_3320-CT-2020-02-19-human,1.0,human,4,2/19/2020,13:27:00,2020-02-19 13:27:00, ,4943
Coyotetrail,CT,IMG_3339-CT-2020-02-19-human,1.0,human,3,2/19/2020,13:49:00,2020-02-19 13:49:00, ,4944
Coyotetrail,CT,IMG_3346-CT-2020-02-19-human,1.0,human,3,2/19/2020,14:28:00,2020-02-19 14:28:00, ,4945
Coyotetrail,CT,IMG_3359-CT-2020-02-19-human,1.0,human,8,2/19/2020,14:38:00,2020-02-19 14:38:00, ,4946
Coyotetrail,CT,IMG_3382-CT-2020-02-19-human,1.0,human,4,2/19/2020,15:01:00,2020-02-19 15:01:00, ,4947
Coyotetrail,CT,IMG_3397-CT-2020-02-19-human,1.0,human,2,2/19/2020,15:21:00,2020-02-19 15:21:00, ,4948
Coyotetrail,CT,IMG_3403-CT-2020-02-19-human,1.0,human,4,2/19/2020,15:34:00,2020-02-19 15:34:00, ,4949
Coyotetrail,CT,IMG_3414-CT-2020-02-19-human,1.0,human,3,2/19/2020,15:58:00,2020-02-19 15:58:00, ,4950
Coyotetrail,CT,IMG_3418-CT-2020-02-19-human,1.0,human,3,2/19/2020,16:14:00,2020-02-19 16:14:00, ,4951
Coyotetrail,CT,IMG_3422-CT-2020-02-19-human,1.0,human,3,2/19/2020,16:21:00,2020-02-19 16:21:00, ,4952
Coyotetrail,CT,IMG_3433-CT-2020-02-19-human,1.0,human,2,2/19/2020,16:42:00,2020-02-19 16:42:00, ,4953
Coyotetrail,CT,IMG_3437-CT-2020-02-19-human,1.0,human,4,2/19/2020,16:48:00,2020-02-19 16:48:00, ,4954
Coyotetrail,CT,IMG_3445-CT-2020-02-19-human,1.0,human,2,2/19/2020,17:01:00,2020-02-19 17:01:00, ,4955
Coyotetrail,CT,IMG_3452-CT-2020-02-19-human,1.0,human,4,2/19/2020,17:12:00,2020-02-19 17:12:00, ,4956
Coyotetrail,CT,IMG_3463-CT-2020-02-19-human,1.0,human,5,2/19/2020,17:24:00,2020-02-19 17:24:00, ,4957
Coyotetrail,CT,IMG_3475-CT-2020-02-19-human,1.0,human,2,2/19/2020,18:01:00,2020-02-19 18:01:00, ,4958
Coyotetrail,CT,IMG_3480-CT-2020-02-19-human,1.0,human,2,2/19/2020,18:15:00,2020-02-19 18:15:00, ,4959
Coyotetrail,CT,IMG_3484-CT-2020-02-19-human,1.0,human,2,2/19/2020,21:47:00,2020-02-19 21:47:00, ,4960
Coyotetrail,CT,IMG_3495-CT-2020-02-19-human,1.0,human,12,2/19/2020,22:07:00,2020-02-19 22:07:00, ,4961
Coyotetrail,CT,IMG_3503-CT-2020-02-20-human,1.0,human,1,2/20/2020,5:59:00,2020-02-20 05:59:00, ,4962
Coyotetrail,CT,IMG_3511-CT-2020-02-20-dog and human,1.0,dog and human,,2/20/2020,6:28:00,2020-02-20 06:28:00,,4963
Coyotetrail,CT,IMG_3517-CT-2020-02-20-human,1.0,human,3,2/20/2020,6:45:00,2020-02-20 06:45:00, ,4964
Coyotetrail,CT,IMG_3530-CT-2020-02-20-dog and human,1.0,dog and human,,2/20/2020,7:13:00,2020-02-20 07:13:00,,4965
Coyotetrail,CT,IMG_3538-CT-2020-02-20-human,1.0,human,2,2/20/2020,7:45:00,2020-02-20 07:45:00, ,4966
Coyotetrail,CT,IMG_3545-CT-2020-02-20-dog and human,1.0,dog and human,,2/20/2020,7:53:00,2020-02-20 07:53:00,,4967
Coyotetrail,CT,IMG_3559-CT-2020-02-20-human,1.0,human,3,2/20/2020,8:12:00,2020-02-20 08:12:00, ,4968
